EmployeeID,Age,Department,Salary,YearsAtCompany,PerformanceScore,TrainingHours,SatisfactionScore,Attrition
EMP00373,49,Engineering,,12,Meets Expectations,93.0,2.0,No
EMP00374,26,Engineering,105660.56,2,Needs Improvement,17.0,1.0,No
EMP00375,51,Engineering,79366.21,2,Meets Expectations,14.0,1.0,No
EMP00376,26,Sales,126666.58,14,Meets Expectations,75.0,2.0,No
EMP00377,33,HR,68041.63,18,Needs Improvement,95.0,2.0,Yes
EMP00378,37,Engineering,69646.41,3,Needs Improvement,82.0,1.0,Yes
EMP00379,47,Engineering,123112.93,12,Exceeds Expectations,55.0,2.0,No
EMP00380,47,Finance,73876.34,12,Meets Expectations,74.0,,Yes
EMP00381,42,Engineering,125026.86,14,Meets Expectations,75.0,4.0,Yes
EMP00382,57,Finance,107296.01,18,Outstanding,35.0,,No
EMP00383,54,Sales,81133.76,15,Meets Expectations,40.0,4.0,No
EMP00384,51,Engineering,39667.66,6,Exceeds Expectations,60.0,1.0,No
EMP00385,58,Finance,84517.04,2,Outstanding,50.0,1.0,No
EMP00386,44,Engineering,87540.75,19,Meets Expectations,60.0,3.0,No
EMP00387,31,Marketing,114180.44,1,Meets Expectations,28.0,5.0,No
EMP00388,26,Engineering,124711.18,17,Meets Expectations,82.0,3.0,Yes
EMP00389,57,Sales,67875.32,10,Exceeds Expectations,12.0,5.0,No
EMP00390,55,Engineering,105029.54,0,Meets Expectations,47.0,5.0,No
EMP00391,52,Engineering,104135.05,15,Exceeds Expectations,79.0,2.0,No
EMP00392,31,Finance,111835.32,16,Outstanding,54.0,4.0,No
EMP00393,40,Engineering,97467.25,15,Exceeds Expectations,80.0,5.0,No
EMP00394,53,Finance,36437.56,9,Outstanding,50.0,2.0,No
EMP00395,22,Finance,81114.44,16,Exceeds Expectations,34.0,3.0,No
EMP00396,26,Engineering,56107.31,2,Outstanding,98.0,3.0,No
EMP00397,25,Engineering,79934.86,17,Needs Improvement,59.0,5.0,No
EMP00398,37,Finance,109500.11,18,Exceeds Expectations,10.0,,No
EMP00399,45,Finance,92628.77,13,Exceeds Expectations,63.0,1.0,No
EMP00400,37,Engineering,113702.27,1,Meets Expectations,95.0,,No
EMP00401,23,Engineering,,11,Needs Improvement,93.0,5.0,No
EMP00402,49,Engineering,52541.85,10,Meets Expectations,22.0,1.0,No
EMP00403,53,HR,21978.82,16,Needs Improvement,49.0,4.0,No
EMP00404,48,Engineering,88720.22,5,Meets Expectations,30.0,1.0,No
EMP00405,41,Marketing,79651.84,18,Meets Expectations,96.0,2.0,No
EMP00406,45,Sales,60576.36,12,Outstanding,50.0,5.0,No
EMP00407,33,Sales,42484.32,6,Meets Expectations,70.0,1.0,No
EMP00408,56,Engineering,66631.42,10,Exceeds Expectations,42.0,1.0,No
EMP00409,54,Engineering,80137.71,6,Needs Improvement,82.0,1.0,Yes
EMP00410,54,Engineering,101646.95,12,Meets Expectations,38.0,5.0,No
EMP00411,58,Engineering,89715.78,12,Meets Expectations,64.0,2.0,Yes
EMP00412,33,Engineering,125201.68,0,Meets Expectations,41.0,2.0,Yes
EMP00413,24,Sales,59109.9,18,Exceeds Expectations,20.0,1.0,Yes
EMP00414,22,Engineering,107026.47,18,Exceeds Expectations,61.0,2.0,No
EMP00415,54,Finance,86182.47,14,Exceeds Expectations,,4.0,No
EMP00416,31,Engineering,102366.73,13,Meets Expectations,40.0,2.0,Yes
EMP00417,50,Engineering,74087.13,2,Exceeds Expectations,23.0,1.0,No
EMP00418,34,Engineering,111792.01,19,Meets Expectations,,4.0,No
EMP00419,33,Finance,92380.62,3,Needs Improvement,61.0,5.0,No
EMP00420,52,Engineering,68013.88,6,Exceeds Expectations,63.0,3.0,No
EMP00421,23,HR,84699.4,0,Exceeds Expectations,59.0,,No
EMP00422,56,Marketing,79011.1,18,Meets Expectations,98.0,4.0,No
EMP00423,44,HR,97229.46,2,Outstanding,63.0,3.0,No
EMP00424,38,Sales,55505.58,19,Exceeds Expectations,99.0,,No
EMP00425,47,HR,84266.21,14,Meets Expectations,95.0,3.0,No
EMP00426,29,Sales,94882.68,12,Meets Expectations,82.0,5.0,No
EMP00427,50,Engineering,85825.58,13,Outstanding,96.0,1.0,No
EMP00428,47,Marketing,118673.53,6,Exceeds Expectations,93.0,1.0,No
EMP00429,31,Engineering,104350.57,0,Meets Expectations,44.0,5.0,No
EMP00430,47,Marketing,84812.98,12,Meets Expectations,39.0,3.0,No
EMP00431,55,Sales,90417.23,3,Meets Expectations,64.0,2.0,No
EMP00432,28,Marketing,92391.64,11,Meets Expectations,95.0,3.0,No
EMP00433,25,Engineering,95082.49,6,Meets Expectations,10.0,3.0,No
EMP00434,32,Engineering,39358.55,1,Meets Expectations,24.0,2.0,No
EMP00435,50,Sales,77461.84,16,Meets Expectations,34.0,3.0,No
EMP00436,57,Finance,47889.02,0,Outstanding,29.0,3.0,No
EMP00437,46,Sales,116957.02,13,Outstanding,80.0,4.0,No
EMP00438,42,Sales,83478.76,0,Exceeds Expectations,25.0,5.0,Yes
EMP00439,57,Engineering,80166.48,2,Outstanding,61.0,1.0,No
EMP00440,31,HR,107419.93,10,Exceeds Expectations,96.0,5.0,No
EMP00441,58,Engineering,95558.12,6,Meets Expectations,94.0,,No
EMP00442,30,Sales,56784.14,8,Outstanding,74.0,2.0,No
EMP00443,45,Engineering,83227.37,2,Needs Improvement,93.0,2.0,No
EMP00444,56,Engineering,76620.83,0,Meets Expectations,92.0,1.0,No
EMP00445,56,Engineering,41386.68,18,Meets Expectations,79.0,1.0,No
EMP00446,57,Engineering,67743.09,1,Meets Expectations,10.0,1.0,No
EMP00447,39,Marketing,80411.49,4,Meets Expectations,,2.0,Yes
EMP00448,53,Engineering,82126.23,16,Exceeds Expectations,36.0,3.0,Yes
EMP00449,45,Engineering,47944.21,18,Needs Improvement,27.0,1.0,No
EMP00450,44,Engineering,113791.64,4,Outstanding,86.0,1.0,No
EMP00451,53,Finance,82447.42,13,Meets Expectations,53.0,2.0,No
EMP00452,58,Finance,85938.83,9,Outstanding,59.0,3.0,No
EMP00453,33,Marketing,95016.04,6,Meets Expectations,83.0,1.0,Yes
EMP00454,34,Engineering,65298.09,7,Meets Expectations,23.0,3.0,No
EMP00455,44,Sales,96408.9,7,Meets Expectations,61.0,4.0,No
EMP00456,46,Engineering,75823.13,6,Meets Expectations,84.0,1.0,Yes
EMP00457,56,Engineering,62585.36,12,Needs Improvement,59.0,1.0,No
EMP00458,51,Engineering,99336.19,13,Meets Expectations,26.0,2.0,Yes
EMP00459,38,Marketing,122291.85,18,Needs Improvement,12.0,4.0,No
EMP00460,41,Finance,,10,Meets Expectations,71.0,4.0,No
EMP00461,46,Marketing,108074.44,1,Outstanding,30.0,4.0,No
EMP00462,43,Engineering,71984.23,16,Low,42.0,5.0,No
EMP00463,34,HR,45059.51,5,Meets Expectations,10.0,2.0,No
EMP00464,40,Engineering,122253.44,8,Exceeds Expectations,79.0,2.0,No
EMP00465,57,Sales,136362.87,18,Meets Expectations,65.0,1.0,No
EMP00466,33,Marketing,123570.17,4,Meets Expectations,13.0,2.0,No
EMP00467,40,Sales,76605.35,8,Meets Expectations,31.0,1.0,No
EMP00468,33,Engineering,56134.14,6,Meets Expectations,86.0,1.0,No
EMP00469,30,Engineering,,3,Needs Improvement,67.0,5.0,No
EMP00470,28,HR,42906.69,17,Meets Expectations,53.0,2.0,No
EMP00471,49,Marketing,82315.53,17,Meets Expectations,66.0,2.0,No
EMP00472,35,Engineering,125141.95,19,Exceeds Expectations,49.0,5.0,Yes
EMP00473,52,Marketing,81458.43,16,Exceeds Expectations,99.0,5.0,No
EMP00474,40,Engineering,92558.07,3,Exceeds Expectations,65.0,2.0,No
EMP00475,37,Engineering,119389.92,15,Meets Expectations,72.0,2.0,Yes
EMP00476,26,Marketing,74897.62,4,Meets Expectations,48.0,1.0,No
EMP00477,56,HR,135888.29,8,Meets Expectations,16.0,3.0,No
EMP00478,33,Finance,134802.36,1,Meets Expectations,23.0,1.0,No
EMP00479,46,Engineering,81722.22,1,Meets Expectations,,4.0,No
EMP00480,42,HR,70561.64,3,Outstanding,27.0,4.0,No
EMP00481,57,HR,102430.95,19,Meets Expectations,64.0,3.0,No
EMP00482,44,Finance,76311.88,19,Meets Expectations,65.0,5.0,No
EMP00483,37,Sales,56086.12,16,Meets Expectations,97.0,,No
EMP00484,35,Marketing,117030.97,19,Exceeds Expectations,66.0,5.0,Yes
EMP00485,52,Engineering,115411.18,18,Meets Expectations,67.0,5.0,No
EMP00486,26,Engineering,88887.79,2,Meets Expectations,34.0,1.0,No
EMP00487,56,Engineering,53428.38,4,Exceeds Expectations,79.0,5.0,Yes
EMP00488,44,Engineering,54261.84,9,Needs Improvement,89.0,3.0,Yes
EMP00489,50,Engineering,87680.73,5,Meets Expectations,12.0,1.0,No
EMP00490,32,Finance,72503.22,2,Exceeds Expectations,30.0,3.0,Yes
EMP00491,39,Engineering,76472.68,16,Outstanding,41.0,5.0,No
EMP00492,33,HR,110549.08,9,Low,,4.0,Yes
EMP00493,30,Engineering,103329.48,11,Meets Expectations,29.0,5.0,Yes
EMP00494,31,Sales,119453.57,0,Meets Expectations,84.0,3.0,No
EMP00495,38,Engineering,,17,Meets Expectations,27.0,,No
EMP00496,59,Engineering,76420.21,18,Meets Expectations,63.0,2.0,No
EMP00497,28,Engineering,103974.54,19,Outstanding,84.0,4.0,No
EMP00498,34,Sales,96201.96,3,Meets Expectations,45.0,3.0,Yes
EMP00499,30,Engineering,123309.51,14,Meets Expectations,85.0,4.0,No
EMP00500,48,Engineering,95513.42,8,Meets Expectations,70.0,1.0,Yes
EMP00501,23,Engineering,131202.73,5,Needs Improvement,69.0,5.0,No
EMP00502,26,Engineering,98500.45,11,Meets Expectations,45.0,1.0,No
EMP00503,50,Sales,111554.19,17,Meets Expectations,53.0,2.0,No
EMP00504,58,Finance,76912.13,14,Exceeds Expectations,77.0,5.0,No
EMP00505,59,Finance,85357.18,18,Meets Expectations,75.0,1.0,No
EMP00506,40,Marketing,107773.61,8,Meets Expectations,53.0,2.0,No
EMP00507,29,Sales,125324.45,12,Meets Expectations,,1.0,No
EMP00508,22,Marketing,,15,Meets Expectations,99.0,5.0,No
EMP00509,43,Marketing,82920.71,12,Needs Improvement,38.0,1.0,Yes
EMP00510,38,Marketing,119433.38,0,Exceeds Expectations,57.0,5.0,No
EMP00511,28,Sales,30200.53,17,Outstanding,45.0,1.0,No
EMP00512,46,HR,49444.14,2,Needs Improvement,17.0,4.0,Yes
EMP00513,25,Marketing,102040.86,16,Exceeds Expectations,14.0,1.0,No
EMP00514,57,Engineering,85352.71,4,Meets Expectations,87.0,1.0,No
EMP00515,27,HR,100137.84,5,Meets Expectations,56.0,4.0,No
EMP00516,52,Engineering,86610.19,16,Meets Expectations,52.0,2.0,No
EMP00517,40,Engineering,99273.64,16,Meets Expectations,19.0,5.0,No
EMP00518,48,Sales,64639.93,0,Low,19.0,,No
EMP00519,31,HR,99262.15,6,Meets Expectations,15.0,2.0,No
EMP00520,47,Sales,,15,Needs Improvement,25.0,5.0,No
EMP00521,40,Engineering,115513.77,4,Low,69.0,1.0,Yes
EMP00522,24,Engineering,135338.86,15,Meets Expectations,35.0,2.0,Yes
EMP00523,34,Engineering,,3,Meets Expectations,30.0,1.0,No
EMP00524,49,Sales,91847.78,10,Exceeds Expectations,67.0,2.0,No
EMP00525,41,HR,46920.69,13,Meets Expectations,50.0,,No
EMP00526,49,Marketing,71714.71,12,Needs Improvement,39.0,3.0,No
EMP00527,29,Sales,80172.95,7,Meets Expectations,14.0,4.0,No
EMP00528,22,Sales,111257.99,19,Exceeds Expectations,19.0,2.0,Yes
EMP00529,24,Sales,69724.97,14,Meets Expectations,20.0,1.0,No
EMP00530,34,Finance,104908.5,17,Exceeds Expectations,72.0,3.0,No
EMP00531,49,Engineering,84959.46,6,Meets Expectations,16.0,2.0,No
EMP00532,46,Engineering,80570.8,18,Outstanding,68.0,4.0,No
EMP00533,54,Sales,91222.35,8,Meets Expectations,21.0,1.0,No
EMP00534,59,HR,75221.09,10,Needs Improvement,73.0,3.0,No
EMP00535,27,Finance,74274.07,9,Meets Expectations,50.0,5.0,No
EMP00536,53,Marketing,42380.35,13,Meets Expectations,69.0,4.0,No
EMP00537,42,HR,78801.14,15,Meets Expectations,81.0,5.0,Yes
EMP00538,37,Sales,73000.8,7,Meets Expectations,37.0,5.0,No
EMP00539,42,Sales,72100.48,0,Low,89.0,3.0,No
EMP00540,32,Sales,95421.83,11,Meets Expectations,72.0,3.0,No
EMP00541,58,Engineering,101465.8,2,Outstanding,12.0,3.0,Yes
EMP00542,57,Sales,90804.86,1,Outstanding,41.0,5.0,No
EMP00543,56,Engineering,109885.38,15,Meets Expectations,30.0,,No
EMP00544,40,Engineering,,3,Low,64.0,3.0,No
EMP00545,41,Finance,77623.6,1,Needs Improvement,27.0,4.0,No
EMP00546,39,HR,73428.59,11,Exceeds Expectations,62.0,,No
EMP00547,35,Marketing,92820.56,16,Exceeds Expectations,84.0,3.0,No
EMP00548,36,Marketing,99344.18,19,Outstanding,70.0,3.0,No
EMP00549,52,Sales,119946.11,9,Meets Expectations,59.0,5.0,No
EMP00550,22,Marketing,114779.33,19,Exceeds Expectations,17.0,1.0,No
EMP00551,24,Engineering,71463.17,7,Exceeds Expectations,21.0,3.0,No
EMP00552,37,HR,82449.84,17,Meets Expectations,60.0,5.0,No
EMP00553,44,Engineering,101775.45,17,Exceeds Expectations,75.0,4.0,No
EMP00554,32,Finance,,17,Needs Improvement,50.0,1.0,No
EMP00555,33,Engineering,108474.24,1,Meets Expectations,31.0,5.0,No
EMP00556,31,Engineering,83403.05,11,Outstanding,18.0,2.0,No
EMP00557,53,Finance,53649.43,9,Needs Improvement,87.0,,No
EMP00558,37,Sales,60026.59,7,Exceeds Expectations,88.0,4.0,No
EMP00559,29,HR,,18,Meets Expectations,20.0,2.0,No
EMP00560,59,Marketing,93555.64,9,Exceeds Expectations,22.0,5.0,No
EMP00561,33,Marketing,57533.02,10,Meets Expectations,65.0,5.0,No
EMP00562,45,Finance,86114.24,13,Outstanding,37.0,4.0,Yes
EMP00563,49,Finance,100780.61,14,Exceeds Expectations,98.0,5.0,No
EMP00564,29,Sales,56219.33,9,Meets Expectations,73.0,2.0,No
EMP00565,49,Marketing,112624.93,3,Low,73.0,5.0,No
EMP00566,57,HR,75561.72,6,Exceeds Expectations,79.0,4.0,No
EMP00567,47,HR,116440.33,10,Meets Expectations,64.0,5.0,No
EMP00568,29,Sales,71663.69,2,Meets Expectations,46.0,1.0,No
EMP00569,49,HR,59334.36,4,Needs Improvement,42.0,2.0,No
EMP00570,49,Finance,73546.58,1,Exceeds Expectations,34.0,2.0,No
EMP00571,58,Finance,82621.3,11,Meets Expectations,32.0,3.0,No
EMP00572,57,Engineering,,4,Outstanding,69.0,5.0,No
EMP00573,48,Sales,79599.96,6,Exceeds Expectations,65.0,2.0,No
EMP00574,38,Engineering,93349.13,3,Needs Improvement,72.0,,No
EMP00575,30,Marketing,80720.52,10,Meets Expectations,17.0,1.0,No
EMP00576,54,Marketing,83347.19,8,Outstanding,26.0,4.0,No
EMP00577,41,Engineering,42269.34,3,Exceeds Expectations,99.0,4.0,No
EMP00578,34,Sales,94792.45,8,Meets Expectations,66.0,,No
EMP00579,49,Engineering,82769.92,11,Outstanding,84.0,3.0,No
EMP00580,50,Engineering,125257.32,15,Meets Expectations,71.0,2.0,No
EMP00581,34,Finance,61510.87,0,Meets Expectations,20.0,2.0,No
EMP00582,56,HR,39792.62,7,Exceeds Expectations,76.0,2.0,No
EMP00583,27,Engineering,100451.71,0,Meets Expectations,49.0,1.0,No
EMP00584,39,Engineering,93663.18,19,Meets Expectations,49.0,3.0,No
EMP00585,26,Sales,59789.17,18,Exceeds Expectations,65.0,3.0,No
EMP00586,46,Finance,46756.28,3,Meets Expectations,62.0,4.0,No
EMP00587,23,Engineering,123434.92,13,Needs Improvement,94.0,3.0,No
EMP00588,31,Engineering,120352.76,13,Meets Expectations,37.0,3.0,No
EMP00589,51,Engineering,22813.58,8,Meets Expectations,95.0,1.0,No
EMP00590,26,HR,73544.42,8,Meets Expectations,51.0,2.0,No
EMP00591,54,HR,126604.8,16,Exceeds Expectations,55.0,1.0,No
EMP00592,22,Marketing,73098.44,14,Needs Improvement,27.0,5.0,No
EMP00593,39,Engineering,72734.69,9,Exceeds Expectations,32.0,4.0,No
EMP00594,53,Engineering,77931.02,16,Exceeds Expectations,35.0,4.0,No
EMP00595,32,Sales,56977.58,8,Exceeds Expectations,38.0,4.0,No
EMP00596,42,HR,,3,Meets Expectations,61.0,2.0,No
EMP00597,47,Sales,111313.68,13,Meets Expectations,84.0,2.0,No
EMP00598,46,Engineering,38926.58,2,Meets Expectations,55.0,2.0,No
EMP00599,43,Finance,91181.79,11,Exceeds Expectations,10.0,4.0,Yes
EMP00600,48,Finance,107164.49,0,Meets Expectations,72.0,4.0,No
EMP00601,34,Engineering,48719.34,0,Meets Expectations,25.0,4.0,No
EMP00602,54,Engineering,61893.29,12,Meets Expectations,34.0,5.0,No
EMP00603,55,Sales,115329.48,13,Exceeds Expectations,71.0,5.0,No
EMP00604,56,HR,98322.29,15,Needs Improvement,91.0,4.0,No
EMP00605,22,Marketing,69567.86,6,Outstanding,89.0,2.0,No
EMP00606,42,Engineering,115056.23,9,Needs Improvement,92.0,,Yes
EMP00607,27,Engineering,115163.39,14,Meets Expectations,25.0,5.0,No
EMP00608,49,Marketing,91726.32,7,Meets Expectations,78.0,5.0,No
EMP00609,38,Finance,62495.99,10,Needs Improvement,79.0,4.0,No
EMP00610,26,Engineering,74663.78,13,Outstanding,43.0,4.0,No
EMP00611,52,Engineering,92159.67,12,Meets Expectations,89.0,2.0,No
EMP00612,26,Sales,80285.13,12,Needs Improvement,62.0,3.0,No
EMP00613,59,Sales,108473.93,8,Exceeds Expectations,32.0,2.0,Yes
EMP00614,24,Finance,46755.65,16,Meets Expectations,52.0,2.0,No
EMP00615,44,Marketing,47643.41,17,Outstanding,53.0,4.0,Yes
EMP00616,58,Marketing,89521.78,18,Meets Expectations,41.0,3.0,No
EMP00617,58,Sales,72711.39,12,Meets Expectations,32.0,3.0,No
EMP00618,31,Marketing,69323.78,11,Needs Improvement,29.0,4.0,No
EMP00619,31,Engineering,40798.58,19,Exceeds Expectations,28.0,1.0,No
EMP00620,40,Engineering,85488.65,19,Meets Expectations,81.0,4.0,Yes
EMP00621,38,Engineering,83681.12,7,Outstanding,38.0,5.0,No
EMP00622,42,Sales,101336.97,10,Exceeds Expectations,27.0,3.0,No
EMP00623,35,Marketing,86722.65,6,Outstanding,78.0,4.0,No
EMP00624,30,Engineering,81684.9,0,Outstanding,21.0,2.0,No
EMP00625,22,Sales,114425.02,9,Meets Expectations,19.0,2.0,No
EMP00626,34,Sales,52188.32,14,Needs Improvement,46.0,2.0,No
EMP00627,25,Sales,98409.73,3,Needs Improvement,90.0,4.0,No
EMP00628,22,Sales,43221.32,0,Meets Expectations,64.0,1.0,No
EMP00629,53,Engineering,64040.95,10,Meets Expectations,13.0,5.0,No
EMP00630,55,Marketing,54683.57,4,Needs Improvement,72.0,2.0,Yes
EMP00631,49,Sales,104548.56,18,Meets Expectations,99.0,,No
EMP00632,52,Sales,83364.74,18,Meets Expectations,21.0,1.0,No
EMP00633,29,Engineering,84662.42,3,Low,27.0,3.0,No
EMP00634,47,Marketing,57331.68,1,Meets Expectations,17.0,3.0,No
EMP00635,55,Engineering,77507.66,6,Needs Improvement,41.0,5.0,No
EMP00636,24,Engineering,65913.37,12,Meets Expectations,93.0,4.0,Yes
EMP00637,33,Engineering,94586.38,19,Needs Improvement,58.0,4.0,No
EMP00638,22,Engineering,60222.72,11,Exceeds Expectations,72.0,2.0,No
EMP00639,26,Sales,118244.86,1,Needs Improvement,86.0,1.0,Yes
EMP00640,51,Marketing,43110.49,8,Exceeds Expectations,68.0,5.0,No
EMP00641,51,HR,64837.0,15,Meets Expectations,96.0,1.0,No
EMP00642,38,Engineering,126930.01,7,Meets Expectations,76.0,5.0,Yes
EMP00643,44,Marketing,74121.53,17,Meets Expectations,48.0,4.0,No
EMP00644,36,HR,52128.03,3,Meets Expectations,59.0,4.0,No
EMP00645,58,Engineering,90476.79,10,Needs Improvement,94.0,5.0,No
EMP00646,42,Engineering,73115.19,16,Exceeds Expectations,80.0,1.0,No
EMP00647,35,Sales,64103.24,7,Outstanding,35.0,3.0,No
EMP00648,23,Sales,57603.23,18,Outstanding,32.0,3.0,Yes
EMP00649,32,HR,154209.34,7,Meets Expectations,72.0,2.0,Yes
EMP00650,59,Finance,78711.2,5,Meets Expectations,,2.0,No
EMP00651,55,Finance,36860.82,1,Meets Expectations,48.0,1.0,Yes
EMP00652,59,HR,122342.74,14,Meets Expectations,75.0,4.0,No
EMP00653,55,Sales,100276.77,0,Exceeds Expectations,55.0,1.0,Yes
EMP00654,39,Sales,65838.34,5,Meets Expectations,24.0,5.0,No
EMP00655,51,Marketing,61672.02,18,Outstanding,25.0,3.0,No
EMP00656,36,Engineering,101836.82,3,Meets Expectations,99.0,2.0,No
EMP00657,48,HR,78827.04,12,Meets Expectations,81.0,1.0,No
EMP00658,55,Marketing,36850.55,14,Outstanding,25.0,1.0,No
EMP00659,59,Marketing,129681.0,8,Outstanding,94.0,5.0,No
EMP00660,54,Marketing,74150.24,2,Meets Expectations,48.0,4.0,No
EMP00661,45,Sales,122389.29,1,Meets Expectations,20.0,4.0,No
EMP00662,36,Marketing,116960.87,15,Meets Expectations,97.0,,No
EMP00663,51,Finance,,17,Needs Improvement,45.0,,No
EMP00664,38,Engineering,110829.75,17,Exceeds Expectations,27.0,4.0,No
EMP00665,26,HR,68713.94,5,Meets Expectations,32.0,4.0,Yes
EMP00666,50,Engineering,38332.49,17,Meets Expectations,86.0,4.0,Yes
EMP00667,25,Finance,74385.05,10,Meets Expectations,58.0,1.0,No
EMP00668,31,Sales,94940.94,6,Meets Expectations,51.0,4.0,No
EMP00669,38,Engineering,73431.58,13,Meets Expectations,53.0,5.0,Yes
EMP00670,31,Sales,77323.79,17,Outstanding,10.0,3.0,No
EMP00671,38,Marketing,113589.15,6,Low,16.0,4.0,Yes
EMP00672,41,Sales,87662.35,9,Exceeds Expectations,57.0,2.0,No
EMP00673,45,Engineering,,7,Meets Expectations,94.0,1.0,No
EMP00674,26,Engineering,102550.76,13,Exceeds Expectations,25.0,5.0,Yes
EMP00675,55,Finance,,17,Outstanding,57.0,3.0,No
EMP00676,27,Engineering,21959.88,4,Meets Expectations,87.0,1.0,No
EMP00677,23,Sales,95708.82,13,Needs Improvement,52.0,5.0,No
EMP00678,34,Marketing,94795.72,9,Meets Expectations,60.0,,No
EMP00679,32,Engineering,85503.03,14,Meets Expectations,75.0,3.0,No
EMP00680,44,Finance,107292.51,5,Exceeds Expectations,40.0,,No
EMP00681,37,Sales,68190.16,8,Needs Improvement,48.0,4.0,No
EMP00682,52,HR,93412.49,9,Needs Improvement,18.0,2.0,No
EMP00683,32,Engineering,45826.02,16,Meets Expectations,50.0,4.0,No
EMP00684,37,Sales,95177.26,0,Meets Expectations,72.0,1.0,No
EMP00685,29,HR,133826.49,13,Meets Expectations,23.0,4.0,No
EMP00686,25,Engineering,60128.59,3,Meets Expectations,67.0,3.0,No
EMP00687,25,Marketing,66004.95,1,Exceeds Expectations,83.0,3.0,Yes
EMP00688,46,Engineering,67249.61,2,Needs Improvement,97.0,3.0,No
EMP00689,24,Engineering,88249.96,6,Meets Expectations,93.0,4.0,Yes
EMP00690,53,Engineering,58424.09,13,Exceeds Expectations,73.0,5.0,No
EMP00691,24,Finance,95531.18,11,Meets Expectations,37.0,4.0,No
EMP00692,48,Engineering,106171.0,18,Exceeds Expectations,13.0,4.0,Yes
EMP00693,50,Engineering,98358.68,17,Exceeds Expectations,43.0,4.0,No
EMP00694,53,Engineering,40789.61,14,Exceeds Expectations,13.0,4.0,No
EMP00695,40,Engineering,109879.19,0,Meets Expectations,79.0,3.0,No
EMP00696,42,Engineering,108434.19,2,Exceeds Expectations,67.0,2.0,No
EMP00697,26,Finance,105754.03,14,Exceeds Expectations,95.0,4.0,No
EMP00698,39,Engineering,94321.06,3,Exceeds Expectations,13.0,4.0,No
EMP00699,49,Finance,90504.73,14,Meets Expectations,59.0,,No
EMP00700,43,Sales,110809.73,9,Needs Improvement,14.0,4.0,No
EMP00701,42,HR,133087.84,5,Meets Expectations,84.0,2.0,No
EMP00702,27,Finance,61173.99,12,Meets Expectations,54.0,,No
EMP00703,22,Sales,111953.13,6,Meets Expectations,44.0,5.0,No
EMP00704,26,Finance,82844.57,0,Meets Expectations,92.0,4.0,No
EMP00705,33,Engineering,81758.17,10,Outstanding,84.0,5.0,No
EMP00706,47,Finance,46586.73,13,Outstanding,84.0,4.0,No
EMP00707,55,HR,77880.26,5,Exceeds Expectations,36.0,1.0,Yes
EMP00708,35,Engineering,,4,Outstanding,11.0,1.0,No
EMP00709,47,Sales,73403.64,18,Outstanding,63.0,3.0,Yes
EMP00710,48,Engineering,57545.34,18,Exceeds Expectations,81.0,5.0,No
EMP00711,30,Sales,73777.29,12,Needs Improvement,93.0,5.0,No
EMP00712,47,Sales,74847.24,6,Meets Expectations,96.0,2.0,No
EMP00713,43,Sales,87418.87,7,Meets Expectations,88.0,2.0,No
EMP00714,51,Engineering,44631.25,13,Needs Improvement,57.0,4.0,No
EMP00715,38,Marketing,48862.05,18,Exceeds Expectations,86.0,2.0,Yes
EMP00716,47,Sales,94047.86,18,Needs Improvement,58.0,2.0,No
EMP00717,57,Sales,65064.05,11,Meets Expectations,87.0,5.0,No
EMP00718,22,HR,111863.24,8,Needs Improvement,10.0,1.0,No
EMP00719,29,Sales,90631.74,13,Meets Expectations,42.0,5.0,Yes
EMP00720,56,Sales,100169.05,5,Meets Expectations,44.0,2.0,No
EMP00721,36,Sales,120267.31,14,Exceeds Expectations,63.0,4.0,No
EMP00722,43,Finance,77257.23,12,Meets Expectations,65.0,,Yes
EMP00723,35,Marketing,70637.83,6,Meets Expectations,24.0,2.0,No
